1117
542
1128
552
544
1100
904
577
534
1109
547
1111
537
1155
518
1133
549
1153
570
1208
477
1101
552
1132
530
553
1118
544
1101
491
1128
494
1115
496
1109
519
1118
583
1158
569
1291
519
1115
536
1126
540
345
1118
522
1166
554
1105
573
1289
526
1166
370
1168
579
558
1179
538
1099
542
552
1204
551
1139
535
1153
529
1279
537
526
1135
542
1096
534
1124
535
1119
489
1124
575
541
1125
524
1095
431
1097
533
1105
535
1150
552
1122
532
1181
550
1124
552
1128
548
1083
535
1109
516
1108
539
571
444
1115
559
1102
506
1115
568
1115
563
1111
531
1100
527
1120
526
1118
529
1282
548
1116
523
1108
492
1133
551
550
1121
523
1086
530
976
546
1078
542
496
1107
497
1102
505
589
1103
514
1093
500
1109
496
1102
504
1125
501
1098
471
1108
512
1105
372
1101
474
1096
510
1090
522
1092
529
1082
504
1100
512
1099
511
1091
511
1108
501
1104
363
1095
489
1101
500
1096
507
544
1094
514
1098
523
1093
509
1093
495
526
1085
540
1076
512
1108
509
1103
487
1109
482
1103
492
1092
476
1087
506
1097
503
1098
482
1276
496
1098
504
1097
464
1105
516
1104
520
1140
496
1103
481
1122
380
1171
483
1114
513
1101
531
1096
524
1102
522
1109
483
1106
512
1104
521
1097
513
1108
491
1090
505
1105
508
1102
511
1097
511
1091
481
1086
515
1096
517
1098
523
1272
528
1101
495
1109
497
1243
508
549
1094
518
1110
523
1109
508
1080
512
1098
511
1109
570
1106
478
977
945
875
1103
502
1109
533
513
1096
497
1099
508
1102
498
1105
489
1105
499
1121
513
1106
493
1112
497
1134
506
1089
500
1134
493
1103
509
1107
507
1107
494
1285
493
1096
514
1104
509
1106
518
1105
497
1103
506
1125
516
1098
509
464
1139
508
1103
510
1104
502
1103
515
1108
429
1140
454
1154
519
1111
506
1113
517
1125
515
1107
389
1085
508
1104
453
1260
513
1279
516
1111
500
1111
503
1106
519
1093
519
1111
518
1108
516
1129
511
1107
507
1105
516
1106
511
1106
509
1181
494
1103
516
1103
521
1122
514
1102
522
1103
502
1111
516
1244
504
1126
506
1106
439
1099
547
1102
381
1109
513
1106
504
1140
502
1103
506
1098
446
1072
494
1106
512
1090
519
1096
536
1106
521
1094
449
1099
490
1084
495
1109
480
1112
502
549
865
1147
1235
1301
114
154
1096
506
1107
509
1113
484
1105
511
1101
487
1056
